"count:integer","0000-n:Number","0001-n:Number","0002-n:Number","0003-n:Number","0010-n:Number","0011-n:Number","0012-n:Number","0013-n:Number","0020-n:Number","0021-n:Number","0022-n:Number","0023-n:Number","0030-n:Number","0031-n:Number","0032-n:Number","0033-n:Number","0100-n:Number","0101-n:Number","0102-n:Number","0103-n:Number","0110-n:Number","0111-n:Number","0112-n:Number","0113-n:Number","0120-n:Number","0121-n:Number","0122-n:Number","0123-n:Number","0130-n:Number","0131-n:Number","0132-n:Number","0133-n:Number","0200-n:Number","0201-n:Number","0202-n:Number","0203-n:Number","0210-n:Number","0211-n:Number","0212-n:Number","0213-n:Number","0220-n:Number","0221-n:Number","0222-n:Number","0223-n:Number","0230-n:Number","0231-n:Number","0232-n:Number","0233-n:Number","1000-n:Number","1001-n:Number","1002-n:Number","1003-n:Number","1010-n:Number","1011-n:Number","1012-n:Number","1013-n:Number","1020-n:Number","1021-n:Number","1022-n:Number","1023-n:Number","1030-n:Number","1031-n:Number","1032-n:Number","1033-n:Number","1100-n:Number","1101-n:Number","1102-n:Number","1103-n:Number","1110-n:Number","1111-n:Number","1112-n:Number","1113-n:Number","1120-n:Number","1121-n:Number","1122-n:Number","1123-n:Number","1130-n:Number","1131-n:Number","1132-n:Number","1133-n:Number","1200-n:Number","1201-n:Number","1202-n:Number","1203-n:Number","1210-n:Number","1211-n:Number","1212-n:Number","1213-n:Number","1220-n:Number","1221-n:Number","1222-n:Number","1223-n:Number","1230-n:Number","1231-n:Number","1232-n:Number","1233-n:Number","2000-n:Number","2001-n:Number","2002-n:Number","2003-n:Number","2010-n:Number","2011-n:Number","2012-n:Number","2013-n:Number","2020-n:Number","2021-n:Number","2022-n:Number","2023-n:Number","2030-n:Number","2031-n:Number","2032-n:Number","2033-n:Number","2100-n:Number","2101-n:Number","2102-n:Number","2103-n:Number","2110-n:Number","2111-n:Number","2112-n:Number","2113-n:Number","2120-n:Number","2121-n:Number","2122-n:Number","2123-n:Number","2130-n:Number","2131-n:Number","2132-n:Number","2133-n:Number","2200-n:Number","2201-n:Number","2202-n:Number","2203-n:Number","2210-n:Number","2211-n:Number","2212-n:Number","2213-n:Number","2220-n:Number","2221-n:Number","2222-n:Number","2223-n:Number","2230-n:Number","2231-n:Number","2232-n:Number","2233-n:Number","3000-n:Number","3001-n:Number","3002-n:Number","3003-n:Number","3010-n:Number","3011-n:Number","3012-n:Number","3013-n:Number","3020-n:Number","3021-n:Number","3022-n:Number","3023-n:Number","3030-n:Number","3031-n:Number","3032-n:Number","3033-n:Number","3100-n:Number","3101-n:Number","3102-n:Number","3103-n:Number","3110-n:Number","3111-n:Number","3112-n:Number","3113-n:Number","3120-n:Number","3121-n:Number","3122-n:Number","3123-n:Number","3130-n:Number","3131-n:Number","3132-n:Number","3133-n:Number","3200-n:Number","3201-n:Number","3202-n:Number","3203-n:Number","3210-n:Number","3211-n:Number","3212-n:Number","3213-n:Number","3220-n:Number","3221-n:Number","3222-n:Number","3223-n:Number","3230-n:Number","3231-n:Number","3232-n:Number","3233-n:Number","4000-n:Number","4001-n:Number","4002-n:Number","4003-n:Number","4010-n:Number","4011-n:Number","4012-n:Number","4013-n:Number","4020-n:Number","4021-n:Number","4022-n:Number","4023-n:Number","4030-n:Number","4031-n:Number","4032-n:Number","4033-n:Number","4100-n:Number","4101-n:Number","4102-n:Number","4103-n:Number","4110-n:Number","4111-n:Number","4112-n:Number","4113-n:Number","4120-n:Number","4121-n:Number","4122-n:Number","4123-n:Number","4130-n:Number","4131-n:Number","4132-n:Number","4133-n:Number","4200-n:Number","4201-n:Number","4202-n:Number","4203-n:Number","4210-n:Number","4211-n:Number","4212-n:Number","4213-n:Number","4220-n:Number","4221-n:Number","4222-n:Number","4223-n:Number","4230-n:Number","4231-n:Number","4232-n:Number","4233-n:Number"
1,4.73257574939742,10.2666049182922,4.8145574567668,2.20689890992352,10.8187789649270,17.0954706659791,8.89956134961736,5.23636436420515,4.16094536482937,8.04108876021003,4.7088901353695,1.96151634857974,3.07376645277306,5.35601597143963,3.24021989642112,2.16011871999508,4.75564850557199,9.54854452110562,4.87191010749867,2.13433817871124,11.5516274550804,16.8454858520549,9.71219342934485,5.81002971347358,4.00896381473995,6.97542220199155,4.47347158855003,1.88503364846391,3.06553777430890,5.3409028109491,3.25681020104455,2.09910920268466,4.7058672053094,11.4060344905214,4.7510019784711,2.28713186882836,10.0035883955120,17.4250302088800,8.00159145779474,4.83335866427584,4.34377328930238,10.1540595201446,4.99292738051137,2.03998671972473,3.08302884090678,5.37844307419149,3.22345067462373,2.23704610688764,3.93196647101288,10.4316603712265,4.05782415271596,2.09707311291924,9.08586852094342,15.1168494762888,7.41131908716619,4.87200361927486,3.40578847231658,8.62707077194247,3.98593018133714,1.82169124263555,2.75025059940037,4.94814041144557,2.9393996357212,2.09809444839275,4.01628629257974,10.3564235107952,4.12630108363149,2.06292484564388,10.0152438556525,15.7917332148165,8.2518364318843,5.57217622694532,3.42430393833159,8.38687569197801,3.83602271305193,1.86661482330634,2.69626347204429,5.07082508969348,2.90418887214072,1.99124431358961,3.83507825593656,10.5422089489010,3.9811645787062,2.13580418730133,8.09575481656373,14.3289119271708,6.48122291516246,4.39474446287878,3.38388414420884,9.1077325336651,4.17204345823648,1.77549509926537,2.81211797542069,4.74944114466897,2.97541831188966,2.23859114275291,9.13647841318525,19.6793346227487,8.94050522535623,3.02152024585107,20.9328780702007,33.0214718157862,17.2686219331108,9.15536591833676,7.87655207643815,17.5954345622570,8.39403309752102,2.71409826137221,5.22808825934896,8.37408869262078,5.54062018631372,2.65294849631012,9.77287675323888,19.5497605299717,9.71859556652397,2.76957355387053,22.4411165572599,33.3366213594007,18.9638325864383,8.11831859891097,7.98671940807884,15.8429848950796,8.63252280923802,2.56533541944017,5.91541202757445,9.32137266977377,6.4044738144407,2.48734389248263,8.57324842366185,19.8123435312885,8.2474830418688,3.22004936331518,19.5073261638736,32.6950420222825,15.6501676748552,9.74832943069036,7.77963108822109,19.3688961889041,8.17923936994762,2.83002572677656,4.63382076426455,7.39691922175111,4.81008799589563,2.79100650842727,5.39879625810249,7.31627981445368,4.77461890026432,2.50310563312941,10.2341274482378,13.9615727913537,8.01002346675636,4.89683695897164,4.59867295534578,6.00683388668209,4.28600704273776,2.19943663236553,3.66919494267294,4.84373553317044,3.14039589901854,2.68209401357035,5.02098957441695,6.39681620242095,4.44999924010588,2.54593641478672,10.0725602438376,12.4839986872884,8.24743634883986,6.53021894130028,4.04209760491968,5.01113598841447,3.77039895476578,1.90337980746934,3.51477466753903,4.46723197921257,2.84369945946524,3.09771239952274,5.97100554426375,9.22050226517056,5.20618556787972,2.4554316288151,10.4762592209766,17.0557720211362,7.71584514478275,3.28666408813591,5.50189618897996,8.3088164045284,5.03155811534002,2.52107948029720,3.87246280507727,5.46238476685096,3.48543199674755,2.18947570946226,4.31108924107746,9.9706568970383,5.12549419305057,2.24958854380362,10.7887002712433,18.4924813084512,9.57895551549916,4.91040934916928,3.61379318585295,8.18473993100625,4.81084118303173,2.13907178476926,2.84693744463292,4.64815580553303,3.17710217017169,2.08335560725867,4.4581571078595,10.6110602391738,5.56070190423526,2.03191242428375,12.2884060656027,19.1521500814706,11.2907840882332,5.33178569991712,3.3641922662659,8.63102527089363,4.84913979083221,1.57144752786706,3.10655872854149,5.03190628484541,3.34673900354701,2.46266606832659,4.14431535814275,9.19963305607292,4.65744805189342,2.50695656421213,9.14153118065866,17.6713077086365,7.65804043384,4.55391334862957,3.90761067642543,7.5468569474199,4.76800495021219,2.82012472801315,2.56488550019978,4.2579662752096,3.00802834597753,1.62591674796362
2,4.71008806793391,10.2726377622038,4.79065486736301,2.17717865614473,10.7730162575550,17.0905337844046,8.82212932785958,5.18452162860746,4.13025000216262,8.04800462755206,4.67926185573996,1.92531497963589,3.075070698011,5.36661079290936,3.25229373795062,2.14095278239067,4.75246864576598,9.62187480089156,4.86421497394629,2.10300919947245,11.5273155907525,16.8026072270212,9.68405191290044,5.74549262571718,4.01017544804351,7.08567840200501,4.47071853305133,1.85894228708031,3.07309922897994,5.47886332599802,3.26481589242709,2.06533739420140,4.66102930745041,11.3064721161310,4.70916189143291,2.25917020898667,9.93521414808074,17.4708516654915,7.87370889615538,4.78818798222108,4.27484819286657,9.9519387883402,4.93104905645116,1.99360794286523,3.07728853782449,5.19931110152009,3.23962754743670,2.23588370999788,3.92016843685708,10.4665748278316,4.05041334804696,2.06666730101521,9.05805510991896,15.0859948306788,7.37898440380057,4.78686437895497,3.39434129044813,8.87506984059822,3.9825967798732,1.77103284927691,2.74837375337178,4.9038076368876,2.94246668044697,2.09485417504254,4.02153056826037,10.399809133206,4.14311653116217,2.03587850707588,9.98194881176708,15.5600273697034,8.28317564404489,5.50825716417221,3.45042821874899,8.7444486824816,3.87668120687561,1.81982844688144,2.70049365676500,5.18719929692594,2.90129871148912,1.98514913028023,3.80370219620081,10.5648504510553,3.94664688234034,2.10156944154761,8.07513312186529,14.5308729359508,6.3827525255337,4.29268168890976,3.32791940038968,9.13496585357583,4.11426594831344,1.72074985613007,2.80320776862923,4.44215376028119,2.98460102950977,2.23854000278179,9.00588234159348,19.2449842459633,8.83642232783031,3.01386895473019,20.5618346436974,32.6029494571415,16.867490308991,9.22097102461878,7.73834652669644,16.9423270905318,8.27731266631543,2.70723485752454,5.2303063530161,8.07845588753068,5.61658071302688,2.63217468859844,9.68914620212822,19.4433116496378,9.62597919378256,2.76040735676567,22.245153038,33.6292907468652,18.5142221702468,8.02473182618131,7.85423171201984,15.0702346584370,8.55935523227995,2.55698480802397,5.94947495493648,9.25600020087266,6.48527903238076,2.48225500498771,8.4015881981634,19.0410909852496,8.13500679696098,3.21446185501003,18.9678645583446,31.5233398336281,15.3015705842518,9.91115157665843,7.63628403180703,18.8257020559841,8.02333268224818,2.82519510765197,4.61120244060407,6.87005195923495,4.88585221522215,2.75708111170147,5.39380492484721,7.3943770233198,4.73262794822069,2.43040071750341,10.2876621354938,14.1134949398365,7.96902703977619,5.17407328901513,4.55077372997102,6.00324614771582,4.21106312302989,2.16226760596913,3.72126218610443,5.01772972902761,3.19151201787194,2.49100121828367,5.0319587847261,6.5267656076178,4.39588420879227,2.42754725816727,10.0916610532008,12.5754205734915,8.19110015030842,6.70138689225001,4.02536689981026,5.11925228105969,3.66254847167426,1.87232541556471,3.60180587714345,4.6916848670134,2.95371285570608,2.79166633404133,5.94186012057157,9.19296437426574,5.17988920889783,2.43358631267676,10.5797656334617,17.2974988695223,7.69500300687676,3.65259609099193,5.40414933714882,8.05049012694382,5.00368604745251,2.47956131732306,3.87887836469185,5.55774980302144,3.4686667891457,2.13646353955749,4.31713237895102,10.253635646544,5.0957532472739,2.23334807909388,10.9030493965083,19.1859108468748,9.56951924486052,4.77352209809553,3.63055282610912,8.25842938902364,4.8024345401143,2.17408525394705,2.80405550707557,4.86462181033832,3.11875022180163,1.98930940959533,4.45022913849555,10.8730245445281,5.5139434524679,2.00159359873176,12.4932402777940,19.6193113843429,11.5024095977304,5.08174103073186,3.38692623506109,8.74138700256436,4.78612417176907,1.66102230637457,2.98242531931827,5.29808764104747,3.21823391720013,2.24612669826232,4.16618952992860,9.5120183357225,4.64377880145899,2.50626102993021,9.15842958752064,18.6415740247101,7.40790344530511,4.51311674651867,3.91706175004906,7.58282896450287,4.82068321302636,2.78981315199012,2.60989119989177,4.42452339355561,3.01803410011705,1.68308311494469
3,4.68297851251187,10.2504226195970,4.76913283386801,2.14537987134201,10.7119808962568,17.0501133505926,8.75985793387859,5.18186921783938,4.08896670575621,8.0378631858312,4.63298605399773,1.88950898631804,3.08197101163738,5.40270116710788,3.27689031395056,2.10944842703163,4.73952934018501,9.63474039241544,4.86719994666234,2.05648450746956,11.4649786954512,16.7679398706173,9.64285220464402,5.55851770416017,3.99524250472963,7.15669168341374,4.45065851243947,1.83002674539203,3.08730970767524,5.52229532203245,3.31538941978203,2.01107125555362,4.61758191099498,11.2259017193455,4.66056993533577,2.2435825423424,9.87711825193098,17.4211101381996,7.78855056584394,4.91541882974593,4.20184305260272,9.77030047878156,4.85304875782052,1.95089721707918,3.07597623817131,5.22388586632477,3.23798937602499,2.23233567626801,3.89765806906170,10.4373026908561,4.0387326346737,2.03228502879479,9.0134883260135,15.0503917741532,7.35794813140689,4.64737533019983,3.36556235550267,9.05007317935836,3.95032085924055,1.72780899003647,2.74215141591710,4.76630018193981,2.95488698923481,2.07819437518579,3.9991491449701,10.3468605159620,4.13898972272729,1.99587189143714,9.91965108746139,15.3798703616484,8.31427737185913,5.19760360397305,3.42642646859484,9.04715684469774,3.84569794979772,1.76204813694576,2.69569989787800,5.03507401826685,2.91349468590825,1.97805884300193,3.7811601237056,10.5701132707323,3.92656136964995,2.07349357433654,8.05041991723762,14.6652780046950,6.3053936390846,4.26837287236117,3.29350693888612,9.05580131153052,4.08042904275602,1.69250017266394,2.79526457020316,4.32689935181205,2.99722699603377,2.20872369637630,8.90531684667845,18.9708943834616,8.76964848356641,2.96416446413259,20.3198039896523,32.0140722441050,16.7084936647200,9.9406358165625,7.62656472845149,16.6506221502657,8.2113621366233,2.53347010821123,5.25234936597548,8.24458140617071,5.6137965334069,2.66582382007359,9.69900519282569,19.2757752354539,9.72753744063606,2.66740454585753,22.0077489655592,33.2908430037538,18.3114722010252,8.8813573490692,7.92693687955346,14.9595203724079,8.72177540288723,2.45871341131575,6.03074213828467,9.40871296797483,6.65287738464107,2.31135323695809,8.20448506144309,18.6597077397459,7.91948754674933,3.19916043307554,18.7219517867536,30.6887836723696,15.1746550637470,10.5421263908790,7.36216347089287,18.3328991522767,7.75192492550675,2.59234855813308,4.58457116185926,7.0463070300499,4.74415784774782,2.96062118355127,5.38995664517339,7.47236768707227,4.69371449476476,2.36240381391781,10.3542126461138,14.4443591899861,7.8728066681545,5.25023144058025,4.48971587477552,5.97162639836842,4.12209272406497,2.15401893371816,3.79981293865285,5.15625635880903,3.32157783473092,2.28495125281698,5.07380937778742,6.67292661005018,4.39935089969838,2.29203204213517,10.2547938930816,13.1260649530019,8.07053085272175,6.59272215619822,3.98079323754932,5.13085731482316,3.58463512841573,1.80667251872860,3.77206141308033,4.86177866233877,3.27112628233882,2.52998764964805,5.86817261087413,9.12603591161667,5.08421301481148,2.44123635726867,10.5016941133868,17.138621907667,7.6283159708404,3.92441874311757,5.31636130871773,7.92234952738224,4.89718718055763,2.53720545000583,3.83636711102249,5.6434770987987,3.3802579576227,1.99673838867103,4.32003629538091,10.2513783222492,5.07785271628366,2.26087370524259,10.7610959464755,18.8990255515284,9.35803892762034,5.23992606484974,3.6404029582209,7.95315339844246,4.74764136815871,2.27237440283641,2.8462028310096,5.39493263583455,3.24029726657351,1.83273473518516,4.37685087406956,10.8576536468241,5.3804149429171,1.98796137728061,12.1055902358453,18.9316673108446,11.146852476014,5.02845244674807,3.41035685697554,8.51099928885036,4.64480428733723,1.86893481123695,2.8865063459176,6.08283964646727,3.22074630006245,1.85060928940406,4.25569742241518,9.53136809440316,4.75233679282721,2.5833190574192,9.30022037307093,18.8575745961993,7.38754248361008,5.41585926063733,3.91142786844981,7.21388009413977,4.86214130038543,2.76301942186067,2.80246117400346,4.68636625306014,3.26012093649699,1.81166852708235
4,4.66219083584349,10.30675627922,4.74046949036368,2.11956136058981,10.7067713924093,17.1984497467203,8.69604587988248,5.23617772967433,4.0512236800373,7.99313223200247,4.59022079920510,1.86990329605905,3.07825707082396,5.51032944813815,3.28001551487027,2.06665474668344,4.72523424889794,9.67709316614961,4.85442151625636,2.02296114236691,11.4362116934699,16.8528133772544,9.58386827093416,5.48510735261547,3.9658086395755,7.09693120850711,4.42468446418352,1.81727104971567,3.10011057792477,5.69333059016103,3.34076417858115,1.95742611768809,4.58928655119755,11.3039942183786,4.61421938460496,2.22616688207461,9.89811975100476,17.6525808700741,7.71930277533866,5.05914768256017,4.15413008626114,9.74674427712205,4.7902303387703,1.92428811132292,3.05372628741765,5.2354120049271,3.21857127879883,2.20254340029668,3.88067248650767,10.4762418393017,4.03011606104328,1.99394600473254,9.01925828141764,15.1370132773714,7.34400003283383,4.63724456222905,3.34517035628504,9.05127565664148,3.93579846568761,1.70038676697273,2.72448885397107,4.79084448151066,2.95615837340198,2.02464331090204,3.97755491630928,10.2943509470953,4.13790994000848,1.95399124481423,9.87384922735937,15.2980880816013,8.3032401594535,5.07899381790473,3.39024004840889,8.90653172095483,3.82422599976451,1.72794199370441,2.6989543827308,5.11936237952198,2.94116435564249,1.93172248732434,3.76947932185835,10.7429731519527,3.90942532722751,2.03910540549058,8.11082572710108,14.9484929296857,6.28986062874254,4.32921113439592,3.29180892755878,9.33180889264403,4.07477303449566,1.67197653934068,2.75367234728391,4.25203635605412,2.97151008694724,2.14532224821701,8.8205518740165,18.9636322686882,8.64653298805397,3.01009820327096,20.1930353774750,32.0531457673636,16.4363750757455,10.8293022091067,7.50764315354063,16.3747794971298,8.0938660998931,2.50945168838170,5.25803089627334,8.45066125322094,5.57252345590553,2.70778307131487,9.69197545214218,19.4284834214483,9.69512101034553,2.72579589812318,21.8537636464677,33.3118029810636,18.1239195806752,8.9784168065732,7.97474530271009,15.2679517891317,8.73655043965144,2.5786190591817,6.02808033011396,9.58748275218994,6.61423497416231,2.30119951504678,8.05121520505783,18.4954570503745,7.71232714803493,3.23437083279592,18.6157461730451,30.7662068118725,14.7986918628948,11.8410782380581,7.09574070128625,17.4473605873651,7.51234299119894,2.45480882967757,4.60032660092497,7.27954771960027,4.70350508281736,3.04266942341686,5.39711054098496,7.58160714350918,4.64679721594902,2.35053918409864,10.4235193557142,14.7197722989367,7.82866937139548,5.41561310349448,4.43613910637824,5.99051165930846,4.02549001844367,2.11073837610071,3.90232686240568,5.35464995801591,3.38914531136731,2.30083123709004,5.1086428913684,6.8339020598814,4.36012884768638,2.23632184346389,10.3940415785282,13.6036546782116,7.9659377233354,6.5469092567373,3.93780788269398,5.1354169026072,3.50854098754389,1.76465582092959,3.9299621335747,5.17208642840329,3.38594606963942,2.45366241608220,5.83383527050672,9.136628700806,5.02700336714507,2.47852869163357,10.4670927564998,16.9980984019317,7.65924262055852,4.31581876539071,5.24517102650378,7.98747652320382,4.76868644902658,2.49251897097934,3.86567734701066,5.65907053599069,3.39289758410668,2.12030539186052,4.30017319680122,10.2919844941400,5.02891186691424,2.26822654869715,10.6917402589364,19.5496926139314,9.12675389310429,5.05271597428312,3.61158770088848,7.45665918672853,4.70275964515325,2.31722317565488,2.84217472667705,5.44014750023706,3.2589954470582,1.7960873614474,4.30222934022186,10.7284918337591,5.27823838640816,1.97332652197710,11.9386893621897,19.1262438460825,10.7842793704497,5.25071563058716,3.35550492032311,7.82699003619555,4.58582297501544,1.91881185352209,2.80047469204002,6.13189684658624,3.17805687648372,1.68961510797146,4.29784865513127,9.77761417469835,4.76184617640927,2.61746783756925,9.34204154822602,20.096511951998,7.31802580839064,4.88872179874439,3.91326793313785,6.98810700296625,4.8322806865596,2.80615370996218,2.88729095015346,4.72380118483847,3.34101282197178,1.92057852595529
5,4.64944427456754,10.3331158156785,4.72436377627978,2.11480964607726,10.698441883689,17.3187416737448,8.63747875914527,5.27854894806883,4.03957827508705,7.96301207160708,4.58131387267741,1.87401230398319,3.0702386792358,5.51744876007528,3.27880790279892,2.04632056849484,4.71014172006465,9.67258606088282,4.83243956066655,2.03507530721461,11.4151816340018,16.8994285746364,9.52311891853442,5.70237461179983,3.95074118740112,7.06448459615988,4.40505236293764,1.83173427722126,3.09450377817756,5.69800578344148,3.33745888927031,1.94778179050066,4.57925002792836,11.3791666888946,4.60458638018023,2.20282215542535,9.90342754572294,17.8683257508035,7.66258679279309,4.97291537705357,4.14663434021750,9.71836381709583,4.79467865192322,1.91767253343637,3.04301046929122,5.24480808810231,3.21955929390583,2.16887892033606,3.85511275666729,10.5003815773505,3.99653144520708,1.98400657325991,9.00612715581932,15.1730972547680,7.29972270993845,4.76602975454356,3.30857093816413,9.0786552333741,3.88376660833968,1.69166641323578,2.71036813174386,4.82109780321563,2.94648164345037,1.99848029002631,3.93651697403562,10.2535104590399,4.08285798917045,1.95172457662585,9.8290052209666,15.1834696144862,8.24746401672967,5.44957815768481,3.3276017342376,8.85184083029948,3.7414016418716,1.71334822169759,2.68336192841490,5.21319327611653,2.91739486314341,1.91036810448449,3.76167964777281,10.8620323405829,3.89978108985487,2.02045456609414,8.12980204505756,15.1609549316561,6.25692023141002,4.28276182033404,3.28604372407156,9.51368545866502,4.06150598932089,1.66934931113653,2.74122426096126,4.17454995793302,2.97626007581963,2.11268953557376,8.79067835296569,18.8623367532184,8.629510758656,3.05269057051441,20.0443259130625,32.2508645164346,16.1438915093512,10.3771835990778,7.52674474452106,15.8679819368590,8.16976200778729,2.61158449828254,5.24415061163299,8.2856536354008,5.57742357784471,2.75775671574715,9.6611187106284,19.2692853221258,9.69241232372602,2.82302839947267,21.6376653109585,33.5640017541338,17.7848895959775,7.83025207705239,8.05095069990404,14.8252120141017,8.86965797378969,2.80479287192871,5.96685888653267,9.19888491568254,6.59115784909142,2.36725908279490,8.0235736498649,18.4590544235697,7.68191985237242,3.23393259570385,18.5334374197004,30.9304781346453,14.5445098587060,11.7490600799382,7.06467871391901,16.8351284272273,7.53361922517205,2.45860493233208,4.62908477511024,7.33421663081485,4.73725823432168,3.0788151962951,5.45765167981338,7.65115119899189,4.73686745511598,2.31699909363016,10.5348452520794,14.8836805706780,7.94371576673978,5.35702644585833,4.48294840893129,6.05302683648514,4.0939486966922,2.08168118951309,3.96907881541691,5.3886774160682,3.51938648655131,2.25765631270774,5.19916919759137,6.92034287649346,4.49063662900269,2.20135300437529,10.5101496282682,13.7568174818273,8.07438331769112,6.66780815647846,4.00955586927986,5.23660191713433,3.58295343814126,1.74515749189384,4.06518080680763,5.20961330857892,3.68956174470099,2.34816780315131,5.8492259068449,9.18389956778664,5.06237574449999,2.44704877592856,10.5712465845932,17.1832848216896,7.78326056032007,4.03379982382548,5.25238826118228,7.98864841834025,4.8262413220919,2.45134113189097,3.84134926743655,5.68814741910578,3.32001418055892,2.14927345821235,4.29017655954216,10.4214349703747,4.98015382080226,2.28350491505370,10.7196310330357,20.1890640954161,8.9923358553932,5.03929577496327,3.61520674233666,7.1282043758404,4.73700633357363,2.34666989435980,2.80439073352638,5.57045040087943,3.15452974247813,1.78819418595292,4.33730513926244,10.9286969615344,5.25693089173974,2.07080979622366,12.1888270190972,20.2721959314908,10.7808857464564,5.40281415541382,3.38316922570843,7.42632941363467,4.65057624867803,1.99482090137943,2.7760301815459,6.01674134160882,3.02897342735614,1.81716837064147,4.2368850830645,9.83782692621802,4.68457965342592,2.53755254849067,9.13380912133545,20.0827547321370,7.04588648851683,4.73524112826598,3.88897670530192,6.77138640982978,4.83308056245008,2.78104164339157,2.83506223090872,5.11208775248658,3.28029606121513,1.75386899528197
6,4.64208415784249,10.3301158166101,4.7244923426734,2.11457141309577,10.7034719161550,17.3662655421190,8.63785415248818,5.36601311424573,4.03647198991119,7.89939781880523,4.58402436052921,1.89636985885518,3.06006815227386,5.55225150495222,3.27980052409112,2.01010748628752,4.71096163191199,9.62124565158486,4.85413589675591,2.0414537375062,11.4810320142343,16.8708242453159,9.64490106959731,5.9849049413133,3.94000419546061,6.95697423190042,4.40466378712307,1.85199592627695,3.09043542416146,5.75967295823139,3.34270866952575,1.91400252320674,4.56241918868777,11.4556224070443,4.58072353798664,2.19521855331511,9.84033779806919,18.0112251056997,7.52560072718475,4.9143261838267,4.15277721683734,9.75632259921137,4.8014587778734,1.94210383401818,3.02600680975395,5.23705576787399,3.21632406914218,2.12957312367511,3.84894577022056,10.4782686224634,4.00149358551500,1.98386457698250,9.01066649946948,15.2265634268570,7.2964454940018,4.86123572301154,3.31210507015745,8.95015949468459,3.89805187549452,1.71276549210761,2.69740647940344,4.79269425171597,2.94930948741886,1.96565989811536,3.93754979380011,10.1848377811728,4.10832688871587,1.95161645327935,9.8702996879399,15.1887000649236,8.30951595773123,5.73832397153322,3.32357877642263,8.57759593103642,3.76073407526152,1.73296494541283,2.68209601875366,5.29048197006074,2.93666165509149,1.86797198992637,3.7472362962675,10.9072021045623,3.88155714904812,2.02021977419584,8.0943613645368,15.270445659387,6.17629048129142,4.23528431898627,3.29852510867686,9.66440402695879,4.06989002122333,1.69202315245788,2.71490092550058,3.96378626208671,2.96226133363741,2.09208233263246,8.7466220926331,18.8547765352011,8.6060909257811,3.03684750420953,20.107745601022,32.1706350970933,16.3222565535137,10.2043778386352,7.41418428990715,15.5874086727953,8.04893464645488,2.67789975090579,5.2399234464117,8.457512618593,5.59391335262981,2.64199629881515,9.65962726253064,19.2357002795532,9.71478472955424,2.94029176070497,21.914943758719,33.3890545231338,18.3438115676661,8.84146749408568,7.92241802321008,14.7713389624398,8.7073806308019,2.85489385738063,5.98535687272714,9.37448077428912,6.55978726000736,2.47599193829045,7.94203613261602,18.4817455986921,7.61570707819368,3.11323261874537,18.3885152355471,30.9834157720794,14.3210445091430,10.9577473226943,6.96555582235341,16.3398265361268,7.44898452758228,2.53741881416045,4.60784254960989,7.50029609387937,4.79780097401672,2.77850359066869,5.47655994381093,7.69323106818163,4.75188566347907,2.31657480585654,10.5215960110362,14.8926725266401,7.94174964645494,5.16873849711479,4.53697979968006,6.10781857199571,4.15414499888111,2.13210597908117,3.94892668424821,5.45380082640842,3.45624416097309,2.19497997244308,5.18608542503283,6.91165953061989,4.48863273210141,2.11721134772100,10.4496968071098,13.6140476668550,8.08254941414392,6.61434761945158,4.03535019849934,5.27364573618275,3.60518017394455,1.73859911933222,4.00886350027186,5.23179148003504,3.62862380130721,2.10760419270337,5.91652233027021,9.35257760494131,5.0978234368069,2.54003586422671,10.6276169094868,17.5288761118572,7.77007918831411,3.65023093247488,5.35325264972885,8.11825300950176,4.93746615101241,2.56140535727142,3.86950221871449,5.82727709225686,3.25585543133481,2.29926772229798,4.2670829330165,10.4824223058531,4.92185619117116,2.29131514744405,10.5802817564752,20.5325703926449,8.56525118484496,5.46774072038977,3.58631623748698,6.85295022544155,4.75668681882308,2.31932189163208,2.83906309369590,5.6813318770147,3.19056859179584,1.80395304947406,4.36690831626615,11.1321506636119,5.27113481369288,2.10653536427933,12.4413396488756,21.3390168874400,10.7917779953167,5.39537813775823,3.36893635278134,6.80554894440434,4.70525720785275,2.01105108532254,2.80160238644283,6.0775158503465,3.00203118690695,1.89704028050461,4.15419023920119,9.74277338389175,4.54991923912723,2.51322583092038,8.58260552504333,19.4908509772642,6.17673754702456,5.52876038403229,3.84307874235566,6.9083054962694,4.81411705236832,2.70025892888055,2.87961615171321,5.28021015988970,3.37827539301061,1.69230556494710
